A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,scenario,policy,model
121,192.1068046032972,1.5,0.4855089638560584,236.27948423982588,1.0,0.5253587795256993,263.97307616036085,1.5,0.0402961024451188,162.3582297343074,1.5,0.5109603681391308,83.65194297068632,10.0,0.1664062186175609,4.5,1.5,3.5,10072,Policy 0,dikesnet
28,127.04207280878022,1.5,0.4597943227313354,46.18892843878605,1.0,0.9994588686803968,74.51069446389734,1.5,0.4303000836161877,151.68651386923648,10.0,0.2303647872708129,202.7636444715222,1.5,0.0084519341275502,1.5,3.5,2.5,10073,Policy 0,dikesnet
36,158.619247080194,1.5,0.3439671082580209,299.3719808900616,1.5,0.8009530715449182,157.36263380249446,1.5,0.8024422237126383,334.43298557458934,10.0,0.91290070206472,55.10485327278975,1.0,0.7501170271174317,1.5,4.5,3.5,10074,Policy 0,dikesnet
57,251.28595746597284,1.5,0.811863463794337,95.35565321442176,1.5,0.8325257238341057,110.4503326864766,10.0,0.1837532337154518,296.89338377805205,1.5,0.1052393466833575,265.5879335229148,10.0,0.2075452956468731,1.5,4.5,2.5,10075,Policy 0,dikesnet
11,156.69428480097773,1.5,0.6907907338000135,304.2919025147554,1.0,0.2055820021292914,87.7978222069581,1.5,0.3450597640557905,151.87998456007614,1.0,0.6295061170693692,149.48776500587053,1.5,0.9117897535082736,2.5,2.5,1.5,10076,Policy 0,dikesnet
1,180.9803830830887,1.0,0.8026711637594869,113.23226538046067,10.0,0.5006286684470407,143.2178743994089,10.0,0.8070606715113442,239.4341145161052,10.0,0.3810157908796009,88.59928415431563,1.5,0.2288650993373545,2.5,3.5,4.5,10077,Policy 0,dikesnet
99,156.98506335541032,1.5,0.1510244719768275,171.37798887374913,10.0,0.4977009325340373,131.97383882497817,1.5,0.3064603226041521,105.7973338634382,10.0,0.15573882620658,320.9966720565308,1.5,0.0818460303137469,4.5,3.5,3.5,10078,Policy 0,dikesnet
97,125.30929606513348,1.0,0.5754010893884873,53.72662320986544,1.0,0.6611539087183457,287.35898836181144,10.0,0.2990630602711449,117.78061467700417,1.0,0.982786042995506,308.9553176320321,1.0,0.8935195749300083,3.5,4.5,3.5,10079,Policy 0,dikesnet
3,219.11452151263163,1.5,0.6756236298306584,215.0880985759261,1.0,0.628665466542307,64.71077464440886,1.5,0.4304018658637704,161.582860193889,10.0,0.3614634443147112,310.7210508256643,1.5,0.078035584065392,4.5,3.5,4.5,10080,Policy 0,dikesnet
49,239.86822089867647,10.0,0.240870085700173,155.51329577945535,1.0,0.4764063331113876,188.53509457312984,1.0,0.8067501371774075,99.02097309952843,10.0,0.7569903915807406,278.8807097256108,1.5,0.519359299117465,1.5,1.5,2.5,10081,Policy 0,dikesnet
1,253.05221561581868,10.0,0.1900115051681118,227.1747479194168,10.0,0.8493350254798185,45.69983136920341,1.5,0.4139602565070042,197.25319648050103,10.0,0.3396922137683121,68.4365485754377,1.5,0.1143428158478274,3.5,1.5,2.5,10082,Policy 0,dikesnet
102,84.08162796355427,1.5,0.6945265176845068,183.92930950795096,1.5,0.027950043940195,306.3201181246495,10.0,0.982235271816062,271.4465105553732,10.0,0.2400067690075943,255.9777785588345,1.0,0.1311580666278039,4.5,2.5,3.5,10083,Policy 0,dikesnet
74,208.79571703725605,10.0,0.6804567585915046,78.5874063714595,1.5,0.8812196203607215,201.1113371781176,10.0,0.1627531544828858,32.68496299062736,1.0,0.6870679715466493,152.30897709502037,1.5,0.1916603499509055,2.5,3.5,3.5,10084,Policy 0,dikesnet
101,54.24821136641219,1.0,0.5872745018906251,143.8445435418423,1.5,0.2711354615124469,45.56937466389658,1.5,0.708324317265599,37.57570812749277,1.5,0.6158891136436816,149.54173886051683,10.0,0.1635411207625248,4.5,2.5,4.5,10085,Policy 0,dikesnet
112,252.01535293327083,1.0,0.7421519038661256,112.27833668897516,10.0,0.3602992545903958,46.35103682275759,1.0,0.8173984624191923,320.2892059857181,10.0,0.3767090717541708,80.32839114859215,10.0,0.2638348826672828,4.5,1.5,1.5,10086,Policy 0,dikesnet
103,242.3193228280407,1.0,0.9933804944691176,89.48715491681875,10.0,0.6243085896154278,63.04821152980493,1.5,0.567292207743191,223.29425958695523,10.0,0.4024284923015486,343.89470802330334,1.0,0.1774393225040838,3.5,4.5,1.5,10087,Policy 0,dikesnet
74,238.81108548476624,1.0,0.2525043140476014,266.1486201895438,10.0,0.9095534203828984,269.2175522718735,1.5,0.7499447021030614,140.0847656251177,10.0,0.034466533931304,245.89211207052583,1.5,0.5015250205265063,2.5,2.5,2.5,10088,Policy 0,dikesnet
45,56.24263559021957,1.5,0.9513290893738832,349.58418727453704,10.0,0.919501340036894,187.93466611321665,10.0,0.160337064803643,237.710659773402,10.0,0.44766599958949,333.70634345104986,1.5,0.1513221337886155,2.5,4.5,3.5,10089,Policy 0,dikesnet
68,36.80119368145182,1.5,0.0615967001614653,96.5570485146528,1.0,0.2933671629094681,158.1234012834905,1.0,0.6662602310675229,161.63276667680844,10.0,0.2008925442115064,198.92037059343792,1.5,0.3947634959572507,3.5,3.5,3.5,10090,Policy 0,dikesnet
32,33.16423358778013,1.0,0.1518613275361617,279.7718401611779,1.0,0.9886199559970292,133.45154481399408,1.5,0.2704755713827424,42.31007916780878,10.0,0.7248087918594226,299.6262074395151,1.0,0.1379407530036041,4.5,3.5,1.5,10091,Policy 0,dikesnet
90,139.07920695493647,1.5,0.9141062501195938,178.21142647741036,1.0,0.150423169100964,229.89623574303565,10.0,0.0769381373290138,87.95976709312934,1.0,0.2654526647626645,42.46964882812298,10.0,0.7723758274987109,3.5,1.5,2.5,10092,Policy 0,dikesnet
55,200.88436405508577,10.0,0.5665358633377778,282.3590243099695,1.5,0.1701054199927409,237.91621739164012,1.5,0.1983956648391091,226.1209949575688,10.0,0.4088391985395831,235.19655034016748,1.5,0.3852463734548537,2.5,3.5,3.5,10093,Policy 0,dikesnet
20,35.90294794361983,1.5,0.3704315679692537,113.18619649649628,1.5,0.9263280852945828,311.14454091297443,1.0,0.3559325899312783,59.68538035099118,1.0,0.3070189238580058,150.15482636739975,1.0,0.0492778522107453,1.5,4.5,3.5,10094,Policy 0,dikesnet
111,132.52418619806082,1.5,0.9012607349440254,175.28357111369584,10.0,0.5594404735153766,244.57825506882503,10.0,0.9928547293498464,330.71222988853737,10.0,0.143293750247296,346.3140714742688,1.0,0.5507745405696876,4.5,4.5,3.5,10095,Policy 0,dikesnet
81,122.75652934283394,1.5,0.9976280461011724,45.72370541886518,1.5,0.1181161703024765,220.10281940300715,10.0,0.5557952907595041,83.70153674803566,1.0,0.6205721216322566,82.07614569605707,1.5,0.2987361767015264,2.5,1.5,1.5,10096,Policy 0,dikesnet
120,78.39628160626678,10.0,0.941499709726659,57.879116900476966,1.5,0.1936981913542581,31.61437007833076,1.0,0.0866980479053151,228.5333383944281,10.0,0.3877781270218996,68.31710104963369,10.0,0.2937278912659607,1.5,4.5,1.5,10097,Policy 0,dikesnet
66,325.9754058367361,1.0,0.0148611444055485,348.6922824654217,1.5,0.6826438134824413,345.0780665351454,10.0,0.0629556340293738,277.8315467555741,10.0,0.5285388192944269,85.89005016037302,10.0,0.7300849011704095,1.5,4.5,1.5,10098,Policy 0,dikesnet
25,101.0890422208792,10.0,0.453418028368375,315.3237694021482,1.0,0.2852721606091513,264.4946732542455,10.0,0.3410495359551526,91.02199074634608,1.0,0.0775220976978623,138.14162322057868,1.5,0.903058745486746,2.5,1.5,3.5,10099,Policy 0,dikesnet
109,233.89111491065967,1.5,0.0705918726524461,244.67550810825048,1.5,0.0899458185616184,46.69311666349649,1.5,0.1529468314720952,219.90170729614024,1.0,0.1044385411366333,100.54205546386396,1.5,0.2721472362555379,3.5,4.5,1.5,10100,Policy 0,dikesnet
87,93.33773961601088,1.5,0.2084707727845494,152.42451171702123,1.5,0.4572371719271119,170.52566452792888,1.5,0.3567041214243611,182.71937907998768,10.0,0.2221103139972243,47.37740587195052,1.0,0.9592618195710512,2.5,4.5,1.5,10101,Policy 0,dikesnet
